user_id,age,gender,city,membership,preferred_category,signup_date,customer_segment,is_active
U02664,18,Male,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2022-04-07,Window Shopper,True
U02665,40,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Women",2023-12-30,Occasional Buyer,True
U02666,40,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Active & Performance › Shells",2025-03-03,Window Shopper,False
U02667,52,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2024-10-26,Loyal Customer,True
U02668,59,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Athletic › Running › Road Running",2022-03-13,Window Shopper,True
U02669,45,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2023-07-10,Premium Customer,True
U02670,34,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2024-03-16,Occasional Buyer,True
U02671,45,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts",2024-02-13,Window Shopper,True
U02672,25,Female,Mumbai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Suits & Sport Coats › Suits",2024-09-05,Window Shopper,False
U02673,29,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2023-11-11,Window Shopper,True
U02674,46,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2024-03-07,Window Shopper,True
U02675,38,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing",2023-10-31,Window Shopper,True
U02676,52,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Button-Down Shirts",2022-10-08,Window Shopper,True
U02677,31,Male,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Novelty & More › Clothing › Novelty › Women › Dresses",2022-04-26,Window Shopper,True
U02678,43,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › T-Shirts",2022-05-20,Premium Customer,False
U02679,33,Male,Chennai,Platinum,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2022-11-18,Occasional Buyer,True
U02680,52,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Sweatpants",2023-10-20,Occasional Buyer,True
U02681,29,Female,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2022-10-14,Loyal Customer,True
U02682,24,Female,Hyderabad,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › T-Shirts",2024-09-28,Occasional Buyer,True
U02683,46,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2024-12-19,Loyal Customer,True
U02684,41,Female,Pune,Silver,General,2024-07-19,Window Shopper,False
U02685,32,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2023-09-02,Occasional Buyer,True
U02686,25,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Sets › Active Tracksuits",2025-03-15,Occasional Buyer,True
U02687,36,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › T-Shirts",2024-11-11,Occasional Buyer,True
U02688,30,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › T-Shirts",2022-05-21,Occasional Buyer,True
U02689,59,Male,Delhi,Platinum,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Casual",2024-08-29,Occasional Buyer,True
U02690,53,Male,Mumbai,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2025-01-17,Occasional Buyer,True
U02691,36,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › T-Shirts",2023-10-04,Window Shopper,False
U02692,37,Female,Mumbai,Gold,"Clothing, Shoes & Jewelry › Sport Specific Clothing › Running › Men › Shorts",2023-11-02,Loyal Customer,False
U02693,50,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2023-12-31,Occasional Buyer,False
U02694,30,Female,Mumbai,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2022-06-29,Loyal Customer,False
U02695,42,Male,Pune,Gold,"Clothing, Shoes & Jewelry › Women › Shoes › Fashion Sneakers",2022-05-14,Premium Customer,True
U02696,31,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Women › Shoes › Fashion Sneakers",2023-06-11,Loyal Customer,False
U02697,34,Female,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Women › Shoes › Flats",2025-04-14,Loyal Customer,True
U02698,25,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Athletic Socks › Crew Socks",2024-09-09,Window Shopper,True
U02699,52,Male,Chennai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Dress",2022-07-14,Loyal Customer,False
U02700,60,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Sweatpants",2024-03-09,Window Shopper,True
U02701,57,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Dress",2025-02-23,Premium Customer,True
U02702,49,Female,Chennai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2024-11-30,Window Shopper,True
U02703,55,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Suits & Sport Coats › Suits",2025-04-10,Occasional Buyer,True
U02704,26,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Boys › Clothing › Active › Active Shirts & Tees › T-Shirts",2024-07-14,Loyal Customer,False
U02705,18,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Active & Performance › Insulated",2023-11-05,Loyal Customer,True
U02706,31,Female,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2024-12-07,Premium Customer,True
U02707,23,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2023-03-06,Occasional Buyer,True
U02708,45,Male,Hyderabad,Silver,"Electronics › Computers & Accessories › Laptop Accessories › Bags, Cases & Sleeves › Messenger & Shoulder Bags",2024-10-03,Loyal Customer,True
U02709,35,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2025-03-19,Occasional Buyer,True
U02710,24,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2023-10-09,Window Shopper,False
U02711,45,Male,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2022-07-03,Occasional Buyer,True
U02712,50,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2023-10-15,Window Shopper,False
U02713,19,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Women › Shoes › Athletic › Running › Road Running",2022-06-13,Window Shopper,True
U02714,54,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › T-Shirts",2023-12-17,Window Shopper,False
U02715,20,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Casual",2022-07-26,Loyal Customer,True
U02716,20,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2023-09-06,Window Shopper,False
U02717,31,Female,Hyderabad,Platinum,"Clothing, Shoes & Jewelry › Women › Clothing › Jeans",2024-12-23,Occasional Buyer,False
U02718,43,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Jeans",2023-12-16,Occasional Buyer,False
U02719,54,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Boys › Clothing › Active › Active Pants › Sweatpants",2022-05-04,Loyal Customer,True
U02720,52,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Boys › Clothing › Active › Active Shirts & Tees › T-Shirts",2023-08-21,Occasional Buyer,True
U02721,23,Female,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2025-04-12,Occasional Buyer,True
U02722,40,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › T-Shirts",2023-05-20,Occasional Buyer,True
U02723,60,Male,Pune,Platinum,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › T-Shirts",2024-09-22,Window Shopper,True
U02724,28,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2023-12-04,Premium Customer,True
U02725,29,Male,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Suits & Sport Coats › Suit Separates › Suit Jackets",2022-05-21,Loyal Customer,False
U02726,22,Male,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Jeans",2024-08-03,Premium Customer,True
U02727,58,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Boys › Clothing › Tops, Tees & Shirts › Tees",2023-09-06,Occasional Buyer,True
U02728,20,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Bodysuits",2025-02-21,Occasional Buyer,True
U02729,49,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2024-05-09,Window Shopper,True
U02730,50,Male,Mumbai,Gold,"Clothing, Shoes & Jewelry › Baby › Baby Boys › Clothing › Sleepwear & Robes › Blanket Sleepers",2023-07-09,Occasional Buyer,True
U02731,55,Female,Bengaluru,Platinum,"Clothing, Shoes & Jewelry › Women › Shoes › Fashion Sneakers",2024-04-23,Occasional Buyer,True
U02732,44,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Sleepwear & Robes › Robes",2022-01-08,Occasional Buyer,True
U02733,50,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Lightweight Jackets › Cotton",2023-10-18,Loyal Customer,True
U02734,25,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › T-Shirts",2022-10-06,Loyal Customer,True
U02735,47,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Fashion Sneakers",2025-02-06,Premium Customer,True
U02736,24,Female,Mumbai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2023-02-20,Window Shopper,True
U02737,55,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2024-08-20,Occasional Buyer,True
U02738,50,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Fashion Sneakers",2023-08-05,Loyal Customer,False
U02739,18,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2022-01-26,Occasional Buyer,True
U02740,40,Male,Pune,Gold,"Clothing, Shoes & Jewelry › Men › Shoes › Fashion Sneakers",2022-02-17,Window Shopper,True
U02741,43,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2022-03-22,Premium Customer,True
U02742,59,Male,Bengaluru,Gold,General,2022-03-13,Loyal Customer,True
U02743,46,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Uniforms, Work & Safety › Clothing › Work Utility & Safety › Outerwear",2022-05-16,Window Shopper,False
U02744,55,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2023-07-09,Occasional Buyer,True
U02745,53,Male,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Tunics",2023-09-26,Window Shopper,True
U02746,27,Female,Pune,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › T-Shirts",2025-02-16,Occasional Buyer,False
U02747,34,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2022-06-10,Premium Customer,True
U02748,27,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Jeans",2023-03-15,Window Shopper,True
U02749,24,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Athletic › Running › Road Running",2024-12-12,Occasional Buyer,False
U02750,31,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2024-03-28,Occasional Buyer,True
U02751,21,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2023-04-30,Occasional Buyer,False
U02752,26,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Loafers & Slip-Ons",2025-01-18,Occasional Buyer,True
U02753,39,Female,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2022-05-03,Window Shopper,True
U02754,26,Female,Pune,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts",2024-08-02,Window Shopper,False
U02755,23,Male,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2022-11-25,Window Shopper,True
U02756,52,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2024-08-25,Loyal Customer,False
U02757,49,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Lightweight Jackets › Cotton",2023-10-10,Loyal Customer,True
U02758,44,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2025-01-25,Loyal Customer,True
U02759,48,Male,Delhi,Silver,Sports & Outdoors › Clothing › Men › Outerwear › Jackets,2024-04-13,Window Shopper,True
U02760,32,Female,Mumbai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2023-01-12,Occasional Buyer,True
U02761,59,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2023-03-16,Premium Customer,True
U02762,23,Male,Chennai,Platinum,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Tops › Tees",2022-02-04,Occasional Buyer,True
U02763,46,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2023-03-03,Occasional Buyer,False
U02764,59,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2024-08-21,Occasional Buyer,False
U02765,56,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Clothing Sets › Short Sets",2022-10-02,Window Shopper,True
U02766,40,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2022-08-05,Window Shopper,True
U02767,38,Male,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Work",2024-04-08,Premium Customer,True
U02768,56,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Tunics",2024-11-18,Occasional Buyer,True
U02769,31,Female,Delhi,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2024-10-21,Occasional Buyer,True
U02770,47,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2024-06-16,Loyal Customer,True
U02771,54,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › T-Shirts",2025-03-07,Window Shopper,False
U02772,37,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Casual",2023-02-17,Occasional Buyer,True
U02773,30,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Wool & Blends",2024-11-10,Occasional Buyer,False
U02774,20,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Casual",2024-04-20,Window Shopper,False
U02775,29,Male,Chennai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2022-05-16,Premium Customer,True
U02776,49,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2022-01-04,Loyal Customer,True
U02777,18,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Jumpsuits, Rompers & Overalls › Jumpsuits",2024-02-11,Window Shopper,True
U02778,43,Female,Bengaluru,Silver,General,2022-01-10,Window Shopper,True
U02779,25,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2022-02-17,Occasional Buyer,True
U02780,42,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2023-02-17,Premium Customer,False
U02781,57,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2023-09-07,Occasional Buyer,True
U02782,53,Female,Delhi,Platinum,"Clothing, Shoes & Jewelry › Men › Uniforms, Work & Safety › Shoes › Health Care & Food Service",2023-05-17,Window Shopper,True
U02783,56,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Suits & Sport Coats › Suits",2022-09-01,Loyal Customer,True
U02784,46,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Sweatshirts",2023-10-14,Window Shopper,True
U02785,34,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Women › Shoes › Fashion Sneakers",2023-09-25,Window Shopper,True
U02786,30,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2023-02-21,Window Shopper,True
U02787,35,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Track Pants",2024-02-08,Premium Customer,True
U02788,36,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2022-04-20,Window Shopper,True
U02789,35,Male,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Casual",2022-07-07,Occasional Buyer,True
U02790,26,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Fashion Hoodies & Sweatshirts",2022-01-03,Window Shopper,False
U02791,27,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › T-Shirts",2024-10-14,Window Shopper,True
U02792,26,Female,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2023-01-30,Occasional Buyer,True
U02793,32,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Sweatpants",2022-06-28,Window Shopper,True
U02794,53,Male,Pune,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2025-01-29,Window Shopper,False
U02795,22,Male,Chennai,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2025-03-02,Window Shopper,False
U02796,25,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Sport Specific Clothing › Yoga › Men › Pants",2023-03-25,Window Shopper,False
U02797,44,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Women › Shoes › Fashion Sneakers",2023-05-12,Occasional Buyer,False
U02798,23,Male,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2023-02-15,Premium Customer,True
U02799,54,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2022-03-02,Occasional Buyer,True
U02800,52,Female,Hyderabad,Silver,General,2024-06-10,Loyal Customer,True
U02801,34,Female,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Sweatpants",2022-12-30,Loyal Customer,False
U02802,44,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › T-Shirts",2022-08-08,Occasional Buyer,True
U02803,33,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Boys › Clothing › Active › Active Shorts",2023-02-24,Premium Customer,True
U02804,49,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Women › Shoes › Athletic › Walking",2024-05-13,Window Shopper,False
U02805,52,Male,Bengaluru,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Button-Down Shirts",2022-09-16,Loyal Customer,True
U02806,43,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Uniforms, Work & Safety › Shoes › Work & Utility › Shoes",2024-03-04,Premium Customer,False
U02807,27,Male,Mumbai,Platinum,"Clothing, Shoes & Jewelry › Boys › Clothing › Tops, Tees & Shirts › Tees",2024-06-24,Loyal Customer,False
U02808,52,Female,Pune,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Lightweight Jackets › Cotton",2023-08-24,Occasional Buyer,True
U02809,60,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2024-01-11,Window Shopper,False
U02810,24,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › T-Shirts",2022-10-26,Window Shopper,True
U02811,35,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Fashion Sneakers",2024-02-14,Occasional Buyer,True
U02812,27,Male,Mumbai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Suits & Sport Coats › Suits",2023-06-02,Occasional Buyer,True
U02813,28,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Sport Specific Clothing › Golf › Men › Pants",2022-02-05,Premium Customer,True
U02814,36,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Jeans",2024-10-06,Loyal Customer,True
U02815,51,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Baby › Baby Boys › Clothing",2024-05-28,Window Shopper,True
U02816,39,Female,Pune,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › T-Shirts",2023-01-02,Loyal Customer,True
U02817,55,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Fashion Sneakers",2024-04-09,Window Shopper,True
U02818,40,Male,Hyderabad,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Suits & Sport Coats › Suit Separates › Suit Pants",2022-07-06,Window Shopper,True
U02819,37,Male,Chennai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Undershirts",2023-01-17,Window Shopper,True
U02820,25,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Casual",2024-05-18,Window Shopper,True
U02821,49,Male,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Boys › Clothing › Active › Active Shorts",2024-10-31,Occasional Buyer,True
U02822,30,Male,Hyderabad,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Shorts › Cargo",2022-08-04,Occasional Buyer,True
U02823,23,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2023-03-06,Window Shopper,False
U02824,25,Male,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2022-07-22,Occasional Buyer,False
U02825,59,Female,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2024-03-05,Loyal Customer,True
U02826,40,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › T-Shirts",2025-04-06,Occasional Buyer,False
U02827,51,Female,Mumbai,Platinum,"Clothing, Shoes & Jewelry › Boys › Clothing › Active › Active Pants › Track Pants",2022-09-04,Window Shopper,False
U02828,39,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Jeans",2022-09-02,Window Shopper,True
U02829,53,Female,Pune,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › T-Shirts",2022-10-09,Loyal Customer,True
U02830,32,Female,Hyderabad,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2024-05-23,Window Shopper,True
U02831,57,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2024-02-26,Window Shopper,False
U02832,25,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shorts › Cargo",2022-03-24,Occasional Buyer,False
U02833,53,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Down & Down Alternative",2025-01-25,Window Shopper,True
U02834,40,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Dress",2023-06-11,Occasional Buyer,True
U02835,30,Male,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Dress",2022-11-29,Premium Customer,True
U02836,43,Male,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Shoes › Athletic › Running › Road Running",2025-02-03,Occasional Buyer,False
U02837,34,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Loafers & Slip-Ons",2024-06-25,Occasional Buyer,True
U02838,22,Female,Pune,Gold,"Clothing, Shoes & Jewelry › Men › Uniforms, Work & Safety › Clothing › Work Utility & Safety › Outerwear",2025-03-29,Loyal Customer,True
U02839,27,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2024-04-12,Loyal Customer,True
U02840,42,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2023-03-22,Window Shopper,True
U02841,59,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2022-08-19,Occasional Buyer,True
U02842,54,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Sweatpants",2024-10-27,Window Shopper,True
U02843,18,Female,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2022-06-02,Loyal Customer,True
U02844,32,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Uniforms, Work & Safety › Clothing › Work Utility & Safety › Tops",2024-02-12,Occasional Buyer,True
U02845,53,Female,Chennai,Silver,Sports & Outdoors › Clothing › Men › Outerwear › Jackets,2023-04-19,Occasional Buyer,True
U02846,32,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2023-10-30,Window Shopper,True
U02847,35,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Dress",2024-10-01,Occasional Buyer,False
U02848,25,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Briefs",2023-10-20,Loyal Customer,True
U02849,26,Male,Delhi,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Hoodies",2022-07-21,Window Shopper,True
U02850,54,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Briefs",2023-06-16,Window Shopper,True
U02851,60,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Fashion Sneakers",2022-02-08,Window Shopper,True
