session_id,user_id,session_start,session_end,device,browser,traffic_source,session_duration_sec,pages_visited,bounce,conversion
S0011329,U02123,2025-03-05 13:06:00,2025-03-05 13:15:44,Mobile,Edge,Direct,584,8,0,False
S0011330,U00080,2025-01-02 17:48:00,2025-01-02 18:01:19,Tablet,Safari,Search,799,9,0,False
S0011331,U02650,2025-02-04 12:39:00,2025-02-04 12:59:42,Tablet,Safari,Direct,1242,2,0,False
S0011332,U00474,2025-02-27 15:18:00,2025-02-27 15:39:56,Mobile,Safari,Direct,1316,10,0,False
S0011333,U02503,2025-03-30 10:20:00,2025-03-30 10:28:37,Desktop,Chrome,Recommendation,517,12,0,False
S0011334,U01509,2025-01-15 22:11:00,2025-01-15 22:34:25,Tablet,Safari,Search,1405,2,0,False
S0011335,U02297,2025-03-18 19:12:00,2025-03-18 19:31:58,Desktop,Safari,Direct,1198,14,0,False
S0011336,U02221,2025-01-08 14:43:00,2025-01-08 14:57:51,Desktop,Edge,Search,891,15,0,False
S0011337,U01842,2025-01-25 16:31:00,2025-01-25 16:42:42,Desktop,Firefox,Recommendation,702,14,0,True
S0011338,U00670,2025-01-13 16:18:00,2025-01-13 16:36:24,Desktop,Safari,Direct,1104,12,0,True
S0011339,U02162,2025-02-07 22:35:00,2025-02-07 23:01:09,Tablet,Chrome,Search,1569,15,0,False
S0011340,U01552,2025-01-14 15:15:00,2025-01-14 15:38:10,Desktop,Safari,Recommendation,1390,7,0,True
S0011341,U00302,2025-03-16 17:04:00,2025-03-16 17:14:50,Desktop,Chrome,Email,650,16,0,True
S0011342,U00189,2025-03-03 09:40:00,2025-03-03 10:06:24,Tablet,Chrome,Recommendation,1584,8,0,True
S0011343,U01166,2025-03-19 10:23:00,2025-03-19 10:25:23,Tablet,Firefox,Search,143,9,0,False
S0011344,U00074,2025-01-30 21:32:00,2025-01-30 21:47:08,Tablet,Chrome,Email,908,9,0,True
S0011345,U00653,2025-03-11 22:16:00,2025-03-11 22:18:27,Desktop,Edge,Ads,147,8,0,False
S0011346,U00306,2025-03-28 11:10:00,2025-03-28 11:38:09,Desktop,Chrome,Email,1689,5,0,False
S0011347,U00244,2025-03-23 08:43:00,2025-03-23 08:50:03,Desktop,Chrome,Ads,423,9,0,True
S0011348,U00866,2025-03-31 12:21:00,2025-03-31 12:29:12,Desktop,Edge,Search,492,2,0,False
S0011349,U01532,2025-02-17 16:44:00,2025-02-17 17:05:29,Mobile,Edge,Search,1289,3,0,False
S0011350,U00932,2025-01-07 19:43:00,2025-01-07 19:56:10,Desktop,Chrome,Recommendation,790,10,0,True
S0011351,U01048,2025-01-09 16:40:00,2025-01-09 16:50:20,Mobile,Safari,Recommendation,620,18,0,True
S0011352,U02883,2025-01-01 15:57:00,2025-01-01 16:10:06,Desktop,Chrome,Direct,786,13,0,False
S0011353,U02740,2025-03-22 13:35:00,2025-03-22 13:48:48,Desktop,Safari,Recommendation,828,14,0,False
S0011354,U01169,2025-02-20 13:01:00,2025-02-20 13:18:12,Tablet,Edge,Search,1032,9,0,True
S0011355,U01117,2025-01-14 17:06:00,2025-01-14 17:29:22,Tablet,Safari,Direct,1402,9,0,False
S0011356,U01521,2025-03-04 20:21:00,2025-03-04 20:29:30,Desktop,Chrome,Email,510,5,0,False
S0011357,U00208,2025-01-21 20:25:00,2025-01-21 20:30:25,Tablet,Edge,Recommendation,325,6,0,True
S0011358,U02534,2025-02-22 09:37:00,2025-02-22 10:03:17,Mobile,Chrome,Recommendation,1577,3,0,True
S0011359,U01826,2025-03-20 08:24:00,2025-03-20 08:53:56,Mobile,Safari,Email,1796,3,0,True
S0011360,U00096,2025-03-11 19:56:00,2025-03-11 20:20:18,Desktop,Safari,Direct,1458,4,0,True
S0011361,U00371,2025-03-01 08:49:00,2025-03-01 09:05:55,Mobile,Chrome,Email,1015,11,0,True
S0011362,U01651,2025-02-21 14:10:00,2025-02-21 14:32:10,Tablet,Firefox,Email,1330,18,0,False
S0011363,U00775,2025-02-14 16:40:00,2025-02-14 17:07:15,Desktop,Chrome,Ads,1635,15,0,True
S0011364,U01407,2025-01-08 11:27:00,2025-01-08 11:28:32,Mobile,Edge,Search,92,13,1,True
S0011365,U02763,2025-01-16 10:29:00,2025-01-16 10:32:12,Mobile,Chrome,Email,192,18,0,False
S0011366,U01075,2025-02-03 20:26:00,2025-02-03 20:37:49,Desktop,Edge,Ads,709,13,0,False
S0011367,U00552,2025-01-26 12:13:00,2025-01-26 12:15:58,Desktop,Edge,Recommendation,178,13,0,True
S0011368,U02767,2025-01-19 17:23:00,2025-01-19 17:37:07,Mobile,Chrome,Recommendation,847,13,0,False
S0011369,U00655,2025-02-06 19:59:00,2025-02-06 20:22:45,Desktop,Safari,Direct,1425,16,0,False
S0011370,U02543,2025-03-15 13:52:00,2025-03-15 14:10:46,Tablet,Safari,Search,1126,5,0,True
S0011371,U00671,2025-01-03 16:13:00,2025-01-03 16:31:33,Mobile,Chrome,Search,1113,15,0,False
S0011372,U00800,2025-02-04 15:00:00,2025-02-04 15:05:02,Desktop,Safari,Search,302,18,0,False
S0011373,U00977,2025-03-28 18:43:00,2025-03-28 19:01:34,Tablet,Edge,Ads,1114,8,0,True
S0011374,U00388,2025-03-02 18:26:00,2025-03-02 18:49:07,Mobile,Firefox,Recommendation,1387,2,0,False
S0011375,U00457,2025-02-09 18:04:00,2025-02-09 18:08:12,Mobile,Safari,Email,252,18,0,True
S0011376,U02346,2025-03-20 08:42:00,2025-03-20 08:54:16,Tablet,Safari,Email,736,15,0,False
S0011377,U01063,2025-03-29 17:03:00,2025-03-29 17:21:00,Mobile,Safari,Search,1080,10,0,False
S0011378,U00762,2025-03-24 09:52:00,2025-03-24 09:56:08,Mobile,Edge,Direct,248,3,0,False
S0011379,U00503,2025-02-25 14:15:00,2025-02-25 14:23:22,Mobile,Edge,Recommendation,502,17,0,False
S0011380,U00795,2025-02-21 09:31:00,2025-02-21 09:51:39,Desktop,Edge,Direct,1239,17,0,False
S0011381,U01263,2025-03-25 12:33:00,2025-03-25 12:45:36,Mobile,Safari,Search,756,17,0,True
S0011382,U02995,2025-02-17 17:48:00,2025-02-17 18:16:17,Tablet,Firefox,Direct,1697,16,0,True
S0011383,U02617,2025-01-04 12:27:00,2025-01-04 12:51:51,Tablet,Chrome,Search,1491,5,0,False
S0011384,U01130,2025-03-17 09:12:00,2025-03-17 09:21:30,Tablet,Safari,Ads,570,7,0,False
S0011385,U01622,2025-01-18 09:55:00,2025-01-18 10:09:13,Mobile,Safari,Ads,853,16,0,False
S0011386,U01726,2025-01-12 13:29:00,2025-01-12 13:39:50,Mobile,Safari,Direct,650,5,0,False
S0011387,U00920,2025-02-18 12:50:00,2025-02-18 13:11:26,Mobile,Chrome,Ads,1286,11,0,True
S0011388,U01523,2025-01-18 17:47:00,2025-01-18 18:09:25,Tablet,Edge,Direct,1345,9,0,False
S0011389,U01187,2025-03-25 15:55:00,2025-03-25 15:57:04,Tablet,Edge,Ads,124,5,0,True
S0011390,U00207,2025-01-21 19:24:00,2025-01-21 19:46:03,Desktop,Safari,Recommendation,1323,18,0,False
S0011391,U02532,2025-01-03 14:25:00,2025-01-03 14:45:23,Desktop,Edge,Ads,1223,11,0,True
S0011392,U00851,2025-01-08 12:17:00,2025-01-08 12:42:53,Desktop,Firefox,Email,1553,17,0,False
S0011393,U01871,2025-03-24 21:06:00,2025-03-24 21:17:47,Mobile,Firefox,Ads,707,2,0,False
S0011394,U00073,2025-01-12 10:43:00,2025-01-12 11:02:45,Mobile,Safari,Recommendation,1185,4,0,True
S0011395,U02279,2025-01-11 08:00:00,2025-01-11 08:21:54,Mobile,Safari,Recommendation,1314,8,0,False
S0011396,U01280,2025-01-29 14:21:00,2025-01-29 14:42:54,Desktop,Chrome,Recommendation,1314,5,0,False
S0011397,U02634,2025-02-22 10:42:00,2025-02-22 10:50:59,Tablet,Safari,Ads,539,16,0,False
S0011398,U02860,2025-03-21 17:54:00,2025-03-21 18:11:19,Tablet,Firefox,Email,1039,13,0,True
S0011399,U01841,2025-02-04 20:36:00,2025-02-04 20:47:15,Tablet,Edge,Direct,675,3,0,True
S0011400,U02234,2025-01-29 21:13:00,2025-01-29 21:35:22,Desktop,Chrome,Email,1342,6,0,False
S0011401,U00678,2025-03-01 22:12:00,2025-03-01 22:25:23,Desktop,Firefox,Ads,803,6,0,True
S0011402,U02538,2025-03-07 21:39:00,2025-03-07 21:57:10,Desktop,Firefox,Email,1090,8,0,False
S0011403,U02743,2025-03-31 15:19:00,2025-03-31 15:34:07,Desktop,Edge,Email,907,18,0,False
S0011404,U01136,2025-03-23 08:23:00,2025-03-23 08:34:46,Mobile,Safari,Email,706,8,0,True
S0011405,U02328,2025-01-31 18:04:00,2025-01-31 18:12:19,Mobile,Edge,Ads,499,3,0,True
S0011406,U01941,2025-03-27 11:41:00,2025-03-27 11:58:36,Desktop,Chrome,Ads,1056,4,0,False
S0011407,U00993,2025-03-24 16:03:00,2025-03-24 16:30:32,Desktop,Chrome,Search,1652,7,0,False
S0011408,U02098,2025-03-09 18:00:00,2025-03-09 18:17:49,Tablet,Edge,Search,1069,11,0,True
S0011409,U00199,2025-02-07 15:38:00,2025-02-07 15:49:22,Mobile,Firefox,Search,682,6,0,False
S0011410,U00930,2025-02-22 13:10:00,2025-02-22 13:29:25,Tablet,Edge,Recommendation,1165,12,0,False
S0011411,U02017,2025-02-10 19:28:00,2025-02-10 19:37:42,Desktop,Edge,Direct,582,16,0,False
S0011412,U01099,2025-01-22 11:31:00,2025-01-22 11:59:00,Mobile,Safari,Recommendation,1680,8,0,False
S0011413,U01147,2025-02-12 11:01:00,2025-02-12 11:09:40,Desktop,Chrome,Email,520,10,0,False
S0011414,U01600,2025-03-10 15:33:00,2025-03-10 15:49:48,Mobile,Safari,Search,1008,9,0,False
S0011415,U02778,2025-03-28 16:23:00,2025-03-28 16:33:08,Desktop,Firefox,Direct,608,18,0,True
S0011416,U02619,2025-01-10 17:45:00,2025-01-10 17:54:24,Mobile,Firefox,Ads,564,16,0,True
S0011417,U02652,2025-01-24 09:27:00,2025-01-24 09:33:48,Desktop,Safari,Ads,408,10,0,True
S0011418,U00864,2025-02-08 15:21:00,2025-02-08 15:41:06,Tablet,Chrome,Email,1206,15,0,False
S0011419,U00262,2025-01-05 13:42:00,2025-01-05 13:58:55,Tablet,Safari,Recommendation,1015,18,0,True
S0011420,U02793,2025-02-02 14:45:00,2025-02-02 14:48:43,Desktop,Safari,Direct,223,9,0,True
S0011421,U02354,2025-01-16 19:01:00,2025-01-16 19:14:03,Desktop,Safari,Ads,783,18,0,True
S0011422,U02210,2025-02-18 22:40:00,2025-02-18 22:55:59,Tablet,Edge,Recommendation,959,14,0,True
S0011423,U01365,2025-02-15 22:42:00,2025-02-15 23:10:13,Tablet,Edge,Recommendation,1693,5,0,False
S0011424,U00547,2025-03-20 18:39:00,2025-03-20 18:48:24,Tablet,Safari,Recommendation,564,9,0,True
S0011425,U00037,2025-03-26 08:21:00,2025-03-26 08:24:51,Desktop,Safari,Recommendation,231,8,0,False
S0011426,U01214,2025-01-30 09:36:00,2025-01-30 09:46:23,Tablet,Firefox,Direct,623,18,0,False
S0011427,U00278,2025-02-23 21:18:00,2025-02-23 21:42:23,Desktop,Edge,Direct,1463,9,0,False
S0011428,U02877,2025-01-16 12:56:00,2025-01-16 13:03:48,Mobile,Edge,Direct,468,4,0,True
S0011429,U00287,2025-02-05 14:11:00,2025-02-05 14:24:01,Tablet,Safari,Direct,781,5,0,False
S0011430,U00610,2025-03-06 08:43:00,2025-03-06 09:04:34,Tablet,Edge,Search,1294,12,0,True
S0011431,U02769,2025-02-10 11:17:00,2025-02-10 11:20:05,Tablet,Safari,Ads,185,16,0,False
S0011432,U01170,2025-03-09 08:59:00,2025-03-09 09:09:22,Desktop,Safari,Ads,622,13,0,True
S0011433,U00871,2025-01-29 17:21:00,2025-01-29 17:44:58,Tablet,Firefox,Direct,1438,15,0,True
S0011434,U00068,2025-02-23 21:29:00,2025-02-23 21:47:08,Tablet,Edge,Search,1088,7,0,True
S0011435,U01052,2025-02-25 22:53:00,2025-02-25 23:16:20,Tablet,Chrome,Ads,1400,6,0,False
S0011436,U00716,2025-03-17 20:36:00,2025-03-17 20:49:23,Mobile,Chrome,Direct,803,16,0,True
S0011437,U00704,2025-01-30 09:16:00,2025-01-30 09:36:02,Desktop,Safari,Direct,1202,13,0,False
S0011438,U02333,2025-02-23 16:16:00,2025-02-23 16:21:01,Tablet,Edge,Email,301,16,0,True
S0011439,U01375,2025-02-19 22:37:00,2025-02-19 23:02:04,Mobile,Safari,Ads,1504,6,0,False
S0011440,U00208,2025-01-20 16:40:00,2025-01-20 17:07:04,Mobile,Firefox,Ads,1624,17,0,True
S0011441,U01348,2025-02-18 14:30:00,2025-02-18 14:38:23,Desktop,Safari,Search,503,16,0,False
S0011442,U00409,2025-02-05 20:29:00,2025-02-05 20:50:57,Tablet,Safari,Search,1317,2,0,False
S0011443,U01909,2025-02-20 19:23:00,2025-02-20 19:28:05,Mobile,Chrome,Recommendation,305,12,0,False
S0011444,U00134,2025-03-06 11:48:00,2025-03-06 12:02:27,Mobile,Firefox,Ads,867,18,0,False
S0011445,U01114,2025-02-09 17:48:00,2025-02-09 18:03:12,Mobile,Edge,Direct,912,18,0,True
S0011446,U02581,2025-03-23 20:37:00,2025-03-23 20:43:43,Tablet,Firefox,Search,403,2,0,False
S0011447,U02644,2025-02-18 17:35:00,2025-02-18 18:02:40,Tablet,Edge,Email,1660,3,0,True
S0011448,U00623,2025-02-06 13:01:00,2025-02-06 13:17:00,Desktop,Firefox,Direct,960,10,0,False
S0011449,U02354,2025-03-29 17:34:00,2025-03-29 17:38:36,Tablet,Safari,Search,276,16,0,False
S0011450,U01974,2025-02-04 11:18:00,2025-02-04 11:20:45,Tablet,Firefox,Search,165,7,0,True
S0011451,U00074,2025-02-23 22:14:00,2025-02-23 22:24:08,Mobile,Edge,Recommendation,608,11,0,False
S0011452,U02099,2025-02-24 11:16:00,2025-02-24 11:19:56,Mobile,Chrome,Recommendation,236,15,0,False
S0011453,U01966,2025-03-23 12:06:00,2025-03-23 12:28:55,Mobile,Safari,Direct,1375,18,0,False
S0011454,U01443,2025-03-21 08:50:00,2025-03-21 09:06:52,Tablet,Safari,Direct,1012,14,0,True
S0011455,U02135,2025-02-05 13:35:00,2025-02-05 13:48:55,Mobile,Safari,Email,835,10,0,True
S0011456,U00899,2025-03-12 16:57:00,2025-03-12 17:19:12,Tablet,Edge,Search,1332,10,0,False
S0011457,U01169,2025-03-14 19:34:00,2025-03-14 19:37:18,Tablet,Safari,Email,198,5,0,False
S0011458,U00581,2025-01-28 19:40:00,2025-01-28 19:58:25,Tablet,Firefox,Ads,1105,9,0,False
S0011459,U02431,2025-03-01 17:24:00,2025-03-01 17:25:55,Desktop,Chrome,Ads,115,18,1,True
S0011460,U00136,2025-02-07 17:37:00,2025-02-07 17:39:13,Mobile,Firefox,Recommendation,133,5,0,True
S0011461,U00731,2025-03-27 20:21:00,2025-03-27 20:44:02,Tablet,Firefox,Ads,1382,15,0,False
S0011462,U02446,2025-03-09 11:42:00,2025-03-09 11:56:52,Tablet,Chrome,Recommendation,892,2,0,False
S0011463,U02266,2025-03-13 13:54:00,2025-03-13 14:17:45,Desktop,Safari,Recommendation,1425,10,0,True
S0011464,U00176,2025-01-16 21:09:00,2025-01-16 21:36:27,Desktop,Edge,Search,1647,13,0,False
S0011465,U01200,2025-01-20 09:53:00,2025-01-20 09:58:28,Tablet,Firefox,Search,328,14,0,False
S0011466,U01325,2025-03-01 20:03:00,2025-03-01 20:10:10,Desktop,Safari,Direct,430,6,0,False
S0011467,U00231,2025-03-16 16:07:00,2025-03-16 16:18:04,Tablet,Safari,Direct,664,3,0,False
S0011468,U02666,2025-02-16 18:00:00,2025-02-16 18:02:36,Tablet,Safari,Search,156,15,0,False
S0011469,U02057,2025-02-17 08:20:00,2025-02-17 08:25:43,Tablet,Edge,Direct,343,10,0,False
S0011470,U00512,2025-01-03 15:57:00,2025-01-03 16:05:37,Mobile,Chrome,Email,517,18,0,False
S0011471,U00522,2025-01-24 13:28:00,2025-01-24 13:38:03,Desktop,Safari,Direct,603,18,0,False
S0011472,U00162,2025-02-25 11:55:00,2025-02-25 12:18:21,Desktop,Firefox,Email,1401,3,0,False
S0011473,U00668,2025-01-31 12:01:00,2025-01-31 12:18:40,Desktop,Firefox,Recommendation,1060,15,0,True
S0011474,U00170,2025-01-14 16:55:00,2025-01-14 17:14:14,Mobile,Chrome,Direct,1154,12,0,False
S0011475,U02538,2025-01-02 21:38:00,2025-01-02 21:55:51,Tablet,Edge,Direct,1071,4,0,True
S0011476,U01213,2025-03-15 12:18:00,2025-03-15 12:22:12,Desktop,Safari,Email,252,15,0,True
S0011477,U01025,2025-03-22 21:37:00,2025-03-22 21:47:34,Tablet,Firefox,Search,634,15,0,False
S0011478,U02943,2025-02-08 17:24:00,2025-02-08 17:36:00,Tablet,Chrome,Search,720,2,0,True
S0011479,U02666,2025-03-27 21:32:00,2025-03-27 21:33:48,Desktop,Chrome,Search,108,12,1,False
S0011480,U02684,2025-01-28 12:33:00,2025-01-28 12:43:41,Tablet,Chrome,Direct,641,17,0,True
S0011481,U02152,2025-01-29 21:37:00,2025-01-29 21:38:52,Tablet,Chrome,Ads,112,5,1,False
S0011482,U01847,2025-01-05 10:38:00,2025-01-05 10:39:51,Tablet,Chrome,Search,111,9,1,True
S0011483,U00997,2025-01-18 15:33:00,2025-01-18 15:34:30,Mobile,Chrome,Direct,90,18,1,False
S0011484,U02270,2025-01-25 15:31:00,2025-01-25 16:00:28,Desktop,Firefox,Ads,1768,4,0,False
S0011485,U02560,2025-02-07 17:51:00,2025-02-07 18:14:11,Desktop,Firefox,Email,1391,7,0,True
S0011486,U00327,2025-01-01 14:38:00,2025-01-01 14:40:46,Desktop,Chrome,Recommendation,166,17,0,False
S0011487,U01308,2025-01-27 18:23:00,2025-01-27 18:52:41,Desktop,Edge,Recommendation,1781,12,0,False
S0011488,U01251,2025-02-19 15:48:00,2025-02-19 16:17:44,Desktop,Edge,Email,1784,8,0,False
S0011489,U01807,2025-03-05 17:08:00,2025-03-05 17:34:09,Desktop,Safari,Search,1569,12,0,False
S0011490,U01835,2025-03-16 11:58:00,2025-03-16 12:14:37,Mobile,Edge,Email,997,13,0,False
S0011491,U01506,2025-03-31 10:37:00,2025-03-31 11:04:01,Tablet,Chrome,Search,1621,6,0,False
S0011492,U01047,2025-02-20 09:18:00,2025-02-20 09:21:34,Desktop,Chrome,Direct,214,18,0,True
S0011493,U01078,2025-03-14 13:47:00,2025-03-14 13:51:52,Desktop,Safari,Email,292,14,0,True
S0011494,U01995,2025-01-18 19:33:00,2025-01-18 19:50:19,Mobile,Safari,Ads,1039,16,0,False
S0011495,U02797,2025-03-09 16:25:00,2025-03-09 16:50:41,Tablet,Chrome,Ads,1541,7,0,True
S0011496,U00874,2025-03-16 10:26:00,2025-03-16 10:39:04,Desktop,Edge,Direct,784,10,0,False
S0011497,U01056,2025-03-29 11:32:00,2025-03-29 11:34:49,Desktop,Safari,Recommendation,169,4,0,False
S0011498,U01205,2025-03-18 13:52:00,2025-03-18 14:21:59,Desktop,Firefox,Email,1799,10,0,False
S0011499,U02905,2025-03-01 18:52:00,2025-03-01 19:06:57,Tablet,Chrome,Direct,897,3,0,True
S0011500,U02858,2025-03-04 17:43:00,2025-03-04 17:55:14,Tablet,Safari,Recommendation,734,6,0,False
S0011501,U01786,2025-02-19 10:22:00,2025-02-19 10:49:37,Tablet,Firefox,Search,1657,15,0,True
S0011502,U02470,2025-03-30 12:16:00,2025-03-30 12:25:44,Tablet,Safari,Email,584,17,0,True
S0011503,U02352,2025-02-23 11:21:00,2025-02-23 11:38:32,Desktop,Chrome,Search,1052,8,0,False
S0011504,U02171,2025-02-03 13:55:00,2025-02-03 13:59:00,Mobile,Chrome,Recommendation,240,2,0,False
S0011505,U00962,2025-01-04 11:47:00,2025-01-04 12:13:37,Tablet,Firefox,Recommendation,1597,2,0,False
S0011506,U02496,2025-02-16 14:55:00,2025-02-16 15:01:20,Mobile,Safari,Ads,380,13,0,True
S0011507,U02600,2025-01-19 09:16:00,2025-01-19 09:36:23,Desktop,Edge,Search,1223,3,0,False
S0011508,U01731,2025-03-26 20:27:00,2025-03-26 20:37:31,Desktop,Edge,Ads,631,14,0,False
S0011509,U00144,2025-03-01 14:49:00,2025-03-01 15:16:12,Tablet,Safari,Recommendation,1632,3,0,True
S0011510,U02836,2025-01-18 10:47:00,2025-01-18 11:15:17,Desktop,Safari,Recommendation,1697,9,0,True
S0011511,U02278,2025-02-05 09:24:00,2025-02-05 09:49:15,Desktop,Safari,Ads,1515,10,0,True
S0011512,U00117,2025-01-15 16:03:00,2025-01-15 16:20:30,Mobile,Edge,Search,1050,4,0,False
S0011513,U00018,2025-01-30 13:24:00,2025-01-30 13:48:09,Tablet,Safari,Email,1449,7,0,True
S0011514,U00779,2025-02-21 09:07:00,2025-02-21 09:35:24,Desktop,Firefox,Direct,1704,16,0,False
S0011515,U01914,2025-01-27 09:14:00,2025-01-27 09:36:49,Tablet,Chrome,Search,1369,17,0,True
S0011516,U00188,2025-01-19 21:29:00,2025-01-19 21:34:35,Tablet,Edge,Direct,335,13,0,False
S0011517,U02337,2025-03-02 11:09:00,2025-03-02 11:36:30,Desktop,Firefox,Search,1650,17,0,False
S0011518,U02678,2025-03-05 13:48:00,2025-03-05 13:50:57,Desktop,Edge,Email,177,5,0,True
S0011519,U00580,2025-01-05 21:25:00,2025-01-05 21:48:53,Desktop,Safari,Email,1433,18,0,True
S0011520,U02393,2025-01-24 22:59:00,2025-01-24 23:17:55,Tablet,Firefox,Direct,1135,7,0,True
S0011521,U02961,2025-01-20 22:12:00,2025-01-20 22:24:53,Desktop,Chrome,Direct,773,5,0,False
S0011522,U02316,2025-01-19 15:41:00,2025-01-19 15:53:15,Desktop,Chrome,Search,735,15,0,False
S0011523,U01985,2025-02-15 16:22:00,2025-02-15 16:40:40,Tablet,Edge,Direct,1120,14,0,False
S0011524,U00608,2025-02-11 19:34:00,2025-02-11 19:36:44,Tablet,Chrome,Search,164,5,0,True
S0011525,U01645,2025-03-06 22:35:00,2025-03-06 22:36:02,Tablet,Chrome,Recommendation,62,12,1,True
S0011526,U02397,2025-02-15 12:10:00,2025-02-15 12:23:16,Tablet,Edge,Direct,796,11,0,True
S0011527,U00551,2025-02-24 18:08:00,2025-02-24 18:09:46,Mobile,Safari,Email,106,3,1,True
S0011528,U02081,2025-01-06 12:54:00,2025-01-06 13:14:54,Desktop,Safari,Recommendation,1254,11,0,True
S0011529,U00960,2025-01-31 08:24:00,2025-01-31 08:38:25,Mobile,Safari,Direct,865,6,0,False
S0011530,U00947,2025-02-23 19:46:00,2025-02-23 20:06:38,Tablet,Edge,Recommendation,1238,3,0,True
S0011531,U01523,2025-01-02 10:22:00,2025-01-02 10:51:46,Mobile,Edge,Email,1786,10,0,False
S0011532,U01754,2025-03-12 11:57:00,2025-03-12 11:59:03,Desktop,Edge,Ads,123,11,0,False
S0011533,U00073,2025-03-17 16:53:00,2025-03-17 17:21:21,Tablet,Chrome,Email,1701,14,0,False
S0011534,U01136,2025-03-30 16:51:00,2025-03-30 17:18:10,Desktop,Firefox,Ads,1630,12,0,False
S0011535,U02329,2025-01-26 13:10:00,2025-01-26 13:19:28,Desktop,Chrome,Recommendation,568,5,0,False
S0011536,U02652,2025-01-20 10:42:00,2025-01-20 10:59:33,Mobile,Chrome,Email,1053,6,0,False
S0011537,U02648,2025-03-23 11:48:00,2025-03-23 12:00:34,Desktop,Edge,Email,754,9,0,False
S0011538,U00765,2025-02-17 20:43:00,2025-02-17 20:45:19,Tablet,Edge,Recommendation,139,17,0,True
S0011539,U02701,2025-01-13 22:36:00,2025-01-13 22:51:38,Desktop,Chrome,Recommendation,938,5,0,False
S0011540,U00051,2025-02-11 20:12:00,2025-02-11 20:37:37,Tablet,Chrome,Email,1537,18,0,False
S0011541,U00604,2025-01-03 21:20:00,2025-01-03 21:29:27,Desktop,Firefox,Direct,567,9,0,False
S0011542,U00315,2025-01-20 16:17:00,2025-01-20 16:46:21,Tablet,Safari,Recommendation,1761,9,0,False
S0011543,U00339,2025-02-16 19:40:00,2025-02-16 19:45:50,Desktop,Safari,Direct,350,11,0,True
S0011544,U01386,2025-01-02 18:29:00,2025-01-02 18:52:59,Mobile,Firefox,Email,1439,17,0,True
S0011545,U02125,2025-01-30 08:03:00,2025-01-30 08:15:45,Desktop,Edge,Direct,765,17,0,False
S0011546,U01507,2025-03-29 16:12:00,2025-03-29 16:25:58,Tablet,Edge,Email,838,14,0,False
S0011547,U01650,2025-03-13 09:00:00,2025-03-13 09:15:46,Mobile,Chrome,Ads,946,7,0,False
S0011548,U00397,2025-03-13 21:10:00,2025-03-13 21:36:55,Desktop,Edge,Direct,1615,9,0,False
S0011549,U02223,2025-01-21 09:58:00,2025-01-21 10:16:39,Tablet,Firefox,Direct,1119,6,0,True
S0011550,U02530,2025-02-04 18:51:00,2025-02-04 18:59:57,Desktop,Firefox,Direct,537,9,0,True
S0011551,U02973,2025-02-11 12:36:00,2025-02-11 12:47:26,Tablet,Firefox,Direct,686,18,0,True
S0011552,U01922,2025-03-04 18:56:00,2025-03-04 19:24:33,Desktop,Firefox,Email,1713,14,0,False
S0011553,U00086,2025-03-13 15:57:00,2025-03-13 16:00:01,Tablet,Edge,Direct,181,10,0,False
S0011554,U02869,2025-01-21 15:57:00,2025-01-21 16:12:28,Tablet,Edge,Search,928,16,0,False
S0011555,U02596,2025-03-02 08:31:00,2025-03-02 08:47:15,Mobile,Chrome,Email,975,15,0,False
S0011556,U01763,2025-03-16 12:06:00,2025-03-16 12:21:30,Mobile,Edge,Search,930,13,0,False
S0011557,U02379,2025-01-16 13:54:00,2025-01-16 14:10:54,Desktop,Edge,Search,1014,13,0,True
S0011558,U02485,2025-02-20 09:24:00,2025-02-20 09:25:38,Mobile,Safari,Search,98,9,1,False
S0011559,U01361,2025-01-12 20:33:00,2025-01-12 21:02:11,Tablet,Firefox,Search,1751,11,0,False
S0011560,U02743,2025-01-03 08:35:00,2025-01-03 08:39:41,Tablet,Edge,Recommendation,281,6,0,False
S0011561,U02237,2025-02-01 10:52:00,2025-02-01 11:11:56,Tablet,Chrome,Search,1196,14,0,False
S0011562,U01291,2025-02-14 14:19:00,2025-02-14 14:25:42,Tablet,Chrome,Email,402,16,0,True
S0011563,U00656,2025-01-31 17:25:00,2025-01-31 17:29:28,Desktop,Edge,Recommendation,268,7,0,False
S0011564,U01792,2025-01-13 14:28:00,2025-01-13 14:37:05,Desktop,Chrome,Direct,545,8,0,True
S0011565,U02136,2025-03-16 12:16:00,2025-03-16 12:27:48,Desktop,Chrome,Direct,708,11,0,True
S0011566,U02948,2025-01-09 11:10:00,2025-01-09 11:17:57,Desktop,Edge,Direct,477,16,0,False
S0011567,U02440,2025-02-13 11:38:00,2025-02-13 12:02:45,Desktop,Safari,Email,1485,6,0,True
S0011568,U02241,2025-03-22 09:46:00,2025-03-22 09:57:59,Tablet,Chrome,Direct,719,11,0,False
S0011569,U01934,2025-01-31 14:57:00,2025-01-31 15:10:29,Tablet,Edge,Recommendation,809,14,0,True
S0011570,U01552,2025-02-13 10:42:00,2025-02-13 10:43:02,Desktop,Firefox,Search,62,6,1,True
S0011571,U02109,2025-01-02 13:40:00,2025-01-02 13:51:25,Tablet,Chrome,Recommendation,685,6,0,False
S0011572,U00643,2025-02-17 18:21:00,2025-02-17 18:36:27,Mobile,Chrome,Search,927,3,0,False
S0011573,U00462,2025-02-07 18:21:00,2025-02-07 18:32:27,Mobile,Firefox,Direct,687,9,0,False
